#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-15T01:37:46 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-15T01:37:46	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/686/A42/members&Name=NGC_6383&-out.all&-out.max=2000	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Seq	(I7)	Sequential number	[ucd=meta.record]
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	ID	(I4)	Internal cluster ID	[ucd=meta.id]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F11.8)	Standard error on ra	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F11.8)	Standard error on dec	[ucd=stat.error;pos.eq.dec]
#Column	GLON	(F11.8)	Galactic longitude	[ucd=pos.galactic.lon]
#Column	GLAT	(F11.8)	Galactic latitude	[ucd=pos.galactic.lat]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	pscol	(F11.8)	? Estimated pseudocolour	[ucd=stat.fit.param]
#Column	e_pscol	(F11.8)	? Standard error on pseudocolor	[ucd=stat.error]
#Column	PlxpmRACor	(E11.4)	Correlation between parallax and pmra	[ucd=stat.correlation]
#Column	PlxpmDECor	(E11.4)	Correlation between parallax and pmdec	[ucd=stat.correlation]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	PlxpscolCor	(E11.4)	? Correlation between parallax and pseudocolour	[ucd=stat.correlation]
#Column	pmRApscolCor	(E11.4)	? Correlation between pmra and pseudocolour	[ucd=stat.correlation]
#Column	pmDEpscolCor	(E11.4)	? Correlation between pmdec and pseudocolour	[ucd=stat.correlation]
#Column	Solved	(I2)	[31/95] Gaia DR3 flag indicating which parameters solved for	[ucd=meta.number]
#Column	ELAT	(F11.8)	Ecliptic latitude	[ucd=pos.ecliptic.lat]
#Column	nueff	(F10.7)	? Effective wavenumber of source used in astrometric solution	[ucd=em.freq]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	FidelityV1	(F10.8)	Rybizki et al. (2022MNRAS.510.2597R) V1 fidelity parameter	[ucd=meta.code]
#Column	FG	(F19.8)	Mean G-band flux	[ucd=phot.flux.density;em.opt]
#Column	e_FG	(F17.8)	Error on mean G-band flux	[ucd=stat.error]
#Column	FBP	(F19.8)	Mean BP-band flux	[ucd=phot.flux.density;em.opt.B]
#Column	e_FBP	(F17.8)	Error on mean BP- band flux	[ucd=stat.error]
#Column	FRP	(F19.8)	Mean RP-band flux	[ucd=phot.flux.density;em.opt.R]
#Column	e_FRP	(F17.8)	Error on mean RP- band flux	[ucd=stat.error]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BPmag	(F10.6)	Mean BP-band magnitude	[ucd=phot.mag;em.opt.B]
#Column	RPmag	(F10.6)	Mean RP-band magnitude	[ucd=phot.mag;em.opt.R]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	BP-G	(F10.6)	BP-G colour	[ucd=phot.color;em.opt;em.opt]
#Column	G-RP	(F10.6)	G-RP colour	[ucd=phot.color;em.opt;em.opt]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	n_RV	(F4.1)	? Method used to obtain the RV	[ucd=meta.note]
#Column	o_RV	(F5.1)	? Number of transits used to compute the RV	[ucd=meta.number]
#Column	o_RVd	(F4.1)	? Number of transits that underwent deblending	[ucd=meta.number]
#Column	GRVSmag	(F11.7)	? Mean Grvs magnitude	[ucd=phot.mag;em.opt]
#Column	e_GRVSmag	(F11.8)	? Error on mean Grvs magnitude	[ucd=stat.error;phot.mag]
#Column	o_GRVSmag	(F5.1)	? Number of transits used to construct Grvs magnitude	[ucd=meta.number]
#Column	Vbroad	(F12.7)	? Spectral line broadening parameter	[ucd=spect.line.broad;spect.line]
#Column	e_Vbroad	(F13.8)	? Error on the spectral line broadening	[ucd=stat.error]
#Column	o_Vbroad	(F4.1)	? Number of transits used to compute vbroad	[ucd=meta.number]
#Column	VarFlag	(A13)	Gaia DR3 photometric variability flag	[ucd=meta.code;src.var]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	RVS	(I1)	[0/1] Flag indicating the availability of mean RVS spectrum for this source	[ucd=meta.code]
#Column	Mass2.5	(F12.8)	? 2.5th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass97.5	(F12.8)	? 97.5th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	_RA.icrs	(F11.8)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F11.8)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
recno	Seq	Name	ID	GaiaDR3	inrj	inrt	Prob	RA_ICRS	e_RA_ICRS	DE_ICRS	e_DE_ICRS	GLON	GLAT	pmRA	e_pmRA	pmDE	e_pmDE	Plx	e_Plx	pscol	e_pscol	PlxpmRACor	PlxpmDECor	pmRApmDECor	PlxpscolCor	pmRApscolCor	pmDEpscolCor	Solved	ELAT	nueff	RUWE	FidelityV1	FG	e_FG	FBP	e_FBP	FRP	e_FRP	Gmag	BPmag	RPmag	BP-RP	BP-G	G-RP	RV	e_RV	n_RV	o_RV	o_RVd	GRVSmag	e_GRVSmag	o_GRVSmag	Vbroad	e_Vbroad	o_Vbroad	VarFlag	NSS	RVS	Mass2.5	Mass16	Mass50	Mass84	Mass97.5	_RA.icrs	_DE.icrs
  730900	 730899	NGC_6383            	4735	4054615673393118080	1	1	 0.992847839924041020	263.7129223	 0.02315675	-32.5881771	 0.01968241	355.6774966	+0.02037608	    2.75290581	0.02936542	   -1.76882760	0.02369475	   0.86590275	0.02850849	           	           	-2.5238e-01	 3.5922e-01	-2.0239e-01	           	           	           	31	-9.26589510	 1.4203092	 0.94668436	1.00000000	     31684.99117275	      60.69697000	     12192.03188144	      99.46502000	     28299.56297377	     177.30702000	 14.435233	 15.123352	 13.618446	  1.504906	  0.688119	  0.816787	    5.120769	   12.434249	 2.0	  8.0	 5.0	 13.0207800	 0.05498972	  3.0	            	             	    	VARIABLE     	0	0	  1.68009402	  1.84455153	  1.88561094	  2.00226964	  2.00226964	263.7129078	-32.5881693
  730901	 730900	NGC_6383            	4735	4054615703452147584	1	1	 0.542803176882982408	263.7558726	 0.09015462	-32.6110708	 0.06901774	355.6778303	-0.02244065	    2.79974305	0.13284428	   -1.67522590	0.09415152	   1.05889982	0.10034853	           	           	-1.6132e-02	 2.3593e-01	 3.9111e-01	           	           	           	31	-9.28717501	 1.3073575	 1.16299970	0.98291016	      3023.39442368	       4.89815240	       686.42482319	      20.79454400	      3611.91464488	      19.30363800	 16.986130	 18.247059	 15.853552	  2.393507	  1.260929	  1.132578	            	            	    	     	    	           	           	     	            	             	    	VARIABLE     	0	0	  0.78556370	  0.81160902	  0.88795961	  0.93441657	  1.02774529	263.7558578	-32.6110634
  730902	 730901	NGC_6383            	4735	4054615772157140480	1	1	 0.872486416574197121	263.7553503	 0.12314776	-32.5975779	 0.09639363	355.6889394	-0.01476996	    2.71529286	0.15436423	   -1.77180662	0.11942121	   0.82190023	0.14181899	           	           	-1.2461e-01	 2.0247e-01	 1.8443e-02	           	           	           	31	-9.27371436	 1.2993675	 1.05952420	0.84472656	      1380.30242803	       2.39228300	       294.21453728	       7.84154800	      1722.38507143	      12.21318150	 17.837431	 19.166882	 16.657570	  2.509312	  1.329451	  1.179861	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  0.65966855	  0.69900069	  0.70550883	  0.73413385	  0.74501459	263.7553360	-32.5975700
  730903	 730902	NGC_6383            	4735	4054615772157148160	1	1	 0.803117608036572617	263.7477918	 0.18147570	-32.5928162	 0.14078762	355.6894979	-0.00683813	    2.77283243	0.22957909	   -1.69233533	0.17650284	   0.79974778	0.19904040	           	           	-1.6878e-01	 1.4512e-01	 1.8502e-01	           	           	           	31	-9.26923660	 1.2624190	 1.09257500	0.88134766	       917.06288911	       2.12081200	       147.13034967	       8.86341200	      1145.55617024	      10.77299000	 18.281368	 19.919287	 17.100355	  2.818932	  1.637918	  1.181013	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  0.57154194	  0.57872976	  0.62372056	  0.64888618	  0.71118743	263.7477771	-32.5928087
  730904	 730903	NGC_6383            	4735	4054615776472308864	1	1	 0.552278114107982776	263.7535992	 0.05429272	-32.5951121	 0.04295044	355.6902148	-0.01219502	    2.74884740	0.06598927	   -1.97549681	0.05250958	   0.97974987	0.06153129	           	           	-1.2811e-01	 2.1221e-01	 1.3813e-03	           	           	           	31	-9.27131557	 1.3865116	 0.95945130	1.00000000	      5077.28992811	       4.75676700	      1725.25625273	      11.26746000	      4875.95920249	      15.19652400	 16.423286	 17.246408	 15.527745	  1.718663	  0.823122	  0.895541	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  1.01301811	  1.03819425	  1.11399166	  1.16805499	  1.23906867	263.7535847	-32.5951033
  730905	 730904	NGC_6383            	4735	4054615776474578688	1	1	 0.908159746806849966	263.7484808	 0.03212124	-32.6013730	 0.02526672	355.6826163	-0.01195666	    2.47306780	0.03753479	   -1.93399226	0.03016514	   0.87323746	0.03906161	 1.66546420	 0.00705086	-1.1461e-01	 3.2059e-01	 2.6826e-02	-3.6256e-02	 1.2663e-01	-6.2731e-02	95	-9.27775971	          	 1.00824770	1.00000000	    621162.82779242	     294.00415000	    415289.78127514	     219.01941000	    311102.70758867	     121.18288400	 11.204353	 11.292665	 11.015636	  0.277028	  0.088311	  0.188717	    7.728052	   38.411343	 1.0	  8.0	 2.0	 10.8988160	 0.01110748	  6.0	            	             	    	NOT_AVAILABLE	0	1	  3.84738024	  3.93218282	  4.35936022	  4.62505473	 62.99042763	263.7484677	-32.6013645
  730906	 730905	NGC_6383            	4735	4054615875250930944	1	0	 0.469936851957498347	263.7895076	 0.16983170	-32.5695211	 0.13181566	355.7281058	-0.02379946	    2.94739334	0.22259146	   -1.53427106	0.15557913	   0.74612976	0.17588413	 1.18266140	 0.03845298	-7.0468e-02	 9.2151e-02	 3.5104e-01	-9.0860e-02	-1.4488e-01	-1.4688e-01	95	-9.24442610	          	 0.92478454	0.98437500	       894.74896291	       1.96526360	       174.17205195	      12.43256950	      1233.49012627	      19.20823900	 18.308113	 19.736095	 17.020056	  2.716040	  1.427982	  1.288057	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  0.56524719	  0.57243572	  0.61742915	  0.64259477	  0.70877121	263.7894920	-32.5695143
  730907	 730906	NGC_6383            	4735	4054615913911265664	1	1	 0.587133250198501044	263.7685861	 0.04676946	-32.5791253	 0.03884684	355.7104917	-0.01416548	    2.87436070	0.05832047	   -1.87122612	0.04466972	   0.86620976	0.05445716	           	           	-4.6106e-02	 1.9470e-01	 5.3384e-03	           	           	           	31	-9.25479102	 1.3567383	 0.95428960	1.00000000	      6374.16088685	       7.74915500	      1888.22525025	      16.53170800	      6588.02044095	      22.64919900	 16.176310	 17.148407	 15.201008	  1.947399	  0.972097	  0.975302	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  1.10977998	  1.14360543	  1.21736592	  1.26583606	  1.33638528	263.7685710	-32.5791169
  730908	 730907	NGC_6383            	4735	4054615982630750848	1	0	 0.477025830355962632	263.7400339	 0.04296164	-32.5875254	 0.03445454	355.6904098	+0.00152161	    2.63298113	0.05299443	   -1.45579375	0.04526866	   1.09057260	0.05043639	           	           	-1.2705e-01	 2.5528e-01	 2.8388e-02	           	           	           	31	-9.26423797	 1.4172459	 1.48282790	1.00000000	     16726.51078522	      29.74780800	      6395.19565167	      44.14794500	     15161.47810322	      93.52121000	 15.128854	 15.823908	 14.296042	  1.527866	  0.695054	  0.832812	    3.219321	    9.337749	 2.0	  8.0	 6.0	 13.7854020	 0.43234120	  5.0	            	             	    	NOT_AVAILABLE	0	0	  1.48573420	  1.58548659	  1.64614695	  1.71842519	  1.77431280	263.7400200	-32.5875189
  730909	 730908	NGC_6383            	4735	4054616012676907520	1	1	 0.558372130052897098	263.7530604	 0.33001000	-32.5766086	 0.25214636	355.7055299	-0.00180113	    2.48591053	0.37429926	   -1.49332740	0.28692615	   0.71788595	0.33928130	 1.17532280	 0.07072112	-1.6890e-01	 9.4433e-02	 2.1013e-01	-1.1047e-01	 4.3082e-02	-1.1022e-01	95	-9.25284977	          	 0.95187450	0.83984375	       415.46286543	       1.84470580	        62.33207636	       6.94909400	       581.60425659	      11.29178000	 19.141037	 20.851763	 17.836327	  3.015436	  1.710726	  1.304710	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  0.41417301	  0.42767294	  0.45385260	  0.48155589	  0.54446784	263.7530473	-32.5766019
  730910	 730909	NGC_6383            	4735	4054616016990492672	1	1	 0.711239290327704055	263.7527366	 0.03230291	-32.5721846	 0.02571080	355.7091027	+0.00082216	    2.49609442	0.03828205	   -2.05826401	0.02991745	   0.87902162	0.03804023	           	           	-1.3559e-01	 2.1618e-01	-2.8620e-02	           	           	           	31	-9.24844201	 1.4475602	 1.30934970	1.00000000	     26012.53589470	      43.63704700	     10898.23875261	      62.26961000	     22271.35769685	     190.80043000	 14.649410	 15.245152	 13.878529	  1.366623	  0.595741	  0.770882	   25.811108	   12.921310	 2.0	  9.0	 4.0	 13.3926210	 0.23990504	  6.0	            	             	    	NOT_AVAILABLE	0	0	  1.63205208	  1.73779895	  1.82367909	  1.89458456	  1.95419398	263.7527234	-32.5721754
  730911	 730910	NGC_6383            	4735	4054616047044969344	1	1	 0.608380703337353390	263.7235493	 0.13227955	-32.5779981	 0.10471909	355.6909026	+0.01835802	    2.27174349	0.16972056	   -1.79257431	0.12922929	   0.78776863	0.15974148	           	           	-3.1870e-02	 2.9021e-01	 1.2845e-01	           	           	           	31	-9.25533108	 1.3002626	 1.02540330	0.70849609	      1306.87939267	       2.84725430	       257.69041864	      13.32107900	      1547.12981055	      17.08531200	 17.896778	 19.310797	 16.774078	  2.536718	  1.414019	  1.122700	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  0.64707903	  0.67909077	  0.70279320	  0.72292225	  0.74018214	263.7235373	-32.5779901
  730912	 730911	NGC_6383            	4735	4054616051334526720	1	1	 0.715438221361508142	263.7226170	 0.16935253	-32.5810582	 0.13752328	355.6879044	+0.01736196	    2.42356358	0.20910610	   -1.91780513	0.16073841	   0.92738195	0.19118746	           	           	-2.0614e-01	 9.7655e-02	 2.1238e-01	           	           	           	31	-9.25842285	 1.3113437	 1.00572670	0.76367187	       964.07462380	       3.00596740	       208.24857557	       9.91674500	      1110.99393582	      12.01371200	 18.227090	 19.542088	 17.133615	  2.408472	  1.314997	  1.093475	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  0.58413146	  0.59761186	  0.63414129	  0.66746953	  0.71601988	263.7226042	-32.5810497
  730913	 730912	NGC_6383            	4735	4054616051350246144	1	1	 0.839551626568844522	263.7170516	 0.10644711	-32.5751481	 0.07832750	355.6903347	+0.02450460	    2.69937274	0.12794751	   -1.46939913	0.09830210	   0.92555426	0.12408405	           	           	-1.6713e-01	 2.3835e-01	-8.2582e-02	           	           	           	31	-9.25272521	 1.3130805	 0.95304410	0.99951172	      1895.01550991	       6.97414830	       448.54416605	      13.31362300	      2214.79283293	      25.02385700	 17.493336	 18.709028	 16.384563	  2.324465	  1.215692	  1.108772	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  0.71002661	  0.71719851	  0.73696586	  0.74638026	  0.84306766	263.7170373	-32.5751415
  730914	 730913	NGC_6383            	4735	4054616120069703936	1	1	 0.540306954534859329	263.7579554	 0.06531538	-32.5737324	 0.05265863	355.7101806	-0.00371389	    3.02778954	0.08183136	   -1.53091210	0.06303605	   0.82696309	0.07542353	           	           	-7.3062e-02	 1.9241e-01	-8.8930e-02	           	           	           	31	-9.24979557	 1.4033219	 1.52069930	0.85449219	      8214.30571406	      11.50707300	      3049.81165070	      16.61041500	      7813.24677014	      28.38809800	 15.900940	 16.627860	 15.015817	  1.612042	  0.726919	  0.885123	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  1.21423440	  1.25574355	  1.33113933	  1.37370747	  1.44722286	263.7579395	-32.5737256
  730915	 730914	NGC_6383            	4735	4054616120069712128	1	1	 0.924101561867125443	263.7533838	 0.05275685	-32.5646758	 0.04311030	355.7157124	+0.00442641	    2.55317567	0.06414702	   -1.64417087	0.05003867	   0.86136019	0.06234531	           	           	-1.5525e-01	 2.4013e-01	-4.8040e-02	           	           	           	31	-9.24091657	 1.3890988	 0.99895036	1.00000000	      5515.50664276	      14.18457200	      1879.22949516	      28.13767800	      5295.68358353	      42.53738000	 16.333403	 17.153593	 15.438090	  1.715503	  0.820190	  0.895312	            	            	    	     	    	           	           	     	            	             	    	VARIABLE     	0	0	  1.03735400	  1.08854652	  1.15155783	  1.21511271	  1.26310649	263.7533704	-32.5646685
  730916	 730915	NGC_6383            	4735	4054616150114337280	1	1	 0.610566894829342566	263.7658600	 0.21278141	-32.5477962	 0.16529130	355.7355975	+0.00471539	    2.80268576	0.27056363	   -1.33033306	0.20785144	   0.93842539	0.20723535	           	           	-7.5170e-02	 2.1046e-02	 2.1870e-01	           	           	           	31	-9.22359252	 1.2914670	 1.04943620	0.58056641	       731.75775006	       2.08779930	       140.83197020	       6.80257230	       923.91706348	       9.10567200	 18.526450	 19.966790	 17.333813	  2.632976	  1.440340	  1.192636	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  0.52747864	  0.54725959	  0.57868225	  0.61221524	  0.67977649	263.7658452	-32.5477903
  730917	 730916	NGC_6383            	4735	4054616184474068480	1	1	 0.559011267985277449	263.7414903	 0.08029882	-32.5525476	 0.06729995	355.7204869	+0.01941928	    2.64756520	0.09853003	   -1.84077262	0.07873462	   0.72490005	0.09158573	           	           	-4.0410e-02	 1.8793e-01	 6.8871e-02	           	           	           	31	-9.22923997	 1.3308003	 0.98891870	0.99951172	      2437.64019519	      12.54202900	       645.78188875	      15.08105100	      2659.62422055	      31.41562700	 17.219942	 18.313328	 16.185844	  2.127483	  1.093386	  1.034098	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  0.72165789	  0.74237465	  0.79987992	  0.84095255	  0.92346145	263.7414764	-32.5525394
  730918	 730917	NGC_6383            	4735	4054616223148936192	1	1	 0.566272130342500568	263.7628492	 0.09515714	-32.5417705	 0.07510516	355.7392921	+0.01010988	    2.37156631	0.12183806	   -1.84396371	0.09026528	   0.75462927	0.10573619	           	           	 4.5124e-02	 1.5669e-01	 1.2656e-01	           	           	           	31	-9.21768365	 1.3247604	 1.00955340	0.99072266	      1903.75774249	      13.41308600	       503.19259852	      19.65252500	      2142.42696298	      38.24485000	 17.488338	 18.584208	 16.420630	  2.163578	  1.095869	  1.067709	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  0.70277143	  0.71632137	  0.73696586	  0.74738434	  0.83890916	263.7628367	-32.5417623
  730919	 730918	NGC_6383            	4735	4054616356272550656	1	1	 0.592556336689823548	263.5803867	 0.02412515	-32.6725904	 0.01827804	355.5460646	+0.06843434	    2.60130137	0.03297264	   -1.48702406	0.02307060	   0.94522626	0.02807655	           	           	-2.0791e-01	 2.7389e-01	 4.3568e-02	           	           	           	31	-9.35520303	 1.4298450	 0.97378147	1.00000000	     30346.79915637	      85.68040500	     12052.99088669	     122.52531400	     26504.38138378	     197.94579000	 14.482084	 15.135805	 13.689601	  1.446204	  0.653721	  0.792483	  -84.470040	    9.157917	 2.0	 10.0	 4.0	 13.4772990	 0.19054596	  7.0	            	             	    	VARIABLE     	0	0	  1.67383385	  1.82571056	  1.87482526	  1.98817930	  1.99626018	263.5803730	-32.6725837
  730920	 730919	NGC_6383            	4735	4054616463651438336	1	1	 0.783711454682944009	263.5933187	 0.33423420	-32.6580407	 0.24522655	355.5641930	+0.06718021	    2.61939500	0.39387086	   -1.69742846	0.29003015	   0.82759134	0.34528600	 1.21562290	 0.06905333	-1.4964e-01	 1.8172e-01	 3.3893e-01	-1.9686e-01	 1.4954e-01	-4.1302e-02	95	-9.34017797	          	 0.99178360	0.62548828	       433.25319946	       1.61726750	        61.24867899	       9.25004900	       631.20671284	      14.33115500	 19.095512	 20.870800	 17.747467	  3.123333	  1.775288	  1.348045	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  0.42676252	  0.43396697	  0.46425308	  0.48831500	  0.55413275	263.5933049	-32.6580332
  730921	 730920	NGC_6383            	4735	4054616566746332928	1	1	 0.762278352282995231	263.5735317	 0.03008207	-32.6719816	 0.02280648	355.5434457	+0.07361202	    2.55460655	0.04044749	   -1.74175484	0.02813450	   0.89933638	0.03331827	           	           	-2.7914e-01	 2.1847e-01	 2.4966e-01	           	           	           	31	-9.35485509	 1.4271473	 0.92332023	1.00000000	     20973.34293762	      66.02647000	      8377.87694248	     118.41381000	     18404.39689789	     173.67831000	 14.883198	 15.530707	 14.085591	  1.445116	  0.647510	  0.797606	            	            	    	     	    	           	           	     	            	             	    	VARIABLE     	0	0	  1.56589762	  1.67139504	  1.74369357	  1.81279628	  1.87495586	263.5735183	-32.6719738
  730922	 730921	NGC_6383            	4735	4054616566746578048	1	1	 0.706579957296860517	263.5693042	 0.04748853	-32.6652787	 0.03546950	355.5471455	+0.08023802	    2.50696266	0.06538095	   -1.75570833	0.04506247	   0.82453222	0.05466753	           	           	-2.3716e-01	 2.7066e-01	 1.0926e-01	           	           	           	31	-9.34831974	 1.3404800	 1.00772540	1.00000000	      7720.10667480	      11.71754550	      2155.20600457	      22.21469500	      8266.17597048	      49.40226700	 15.968308	 17.004820	 14.954634	  2.050186	  1.036511	  1.013675	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  1.17583866	  1.22667071	  1.30092038	  1.34423862	  1.40319153	263.5692910	-32.6652709
  730923	 730922	NGC_6383            	4735	4054616699869989888	1	1	 0.671323133186553567	263.5981091	 0.16642973	-32.6453160	 0.12170561	355.5770712	+0.07069270	    2.46615233	0.20782147	   -1.75893048	0.15127747	   0.96113914	0.17843820	           	           	-1.4214e-01	 1.9827e-01	 2.5125e-01	           	           	           	31	-9.32728473	 1.2643684	 1.04993270	0.75976562	      1082.92868592	       2.21500750	       192.11209758	      16.55729300	      1399.15246445	      24.50211500	 18.100866	 19.629656	 16.883232	  2.746424	  1.528790	  1.217634	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  0.60301573	  0.62938923	  0.66146899	  0.70341684	  0.72568479	263.5980961	-32.6453082
  730924	 730923	NGC_6383            	4735	4054616841624231808	1	1	 0.724562852126496404	263.6397602	 0.17064516	-32.6321259	 0.13074179	355.6071701	+0.04837205	    2.34698043	0.20893387	   -1.77052215	0.15283442	   0.97541102	0.17592898	           	           	-2.3085e-01	 1.4956e-01	 2.4776e-01	           	           	           	31	-9.31253656	 1.2474928	 1.03843340	0.83544922	      1011.57912618	       1.71361150	       141.87563856	       9.82119400	      1357.36419987	      12.97637400	 18.174868	 19.958773	 16.916155	  3.042618	  1.783905	  1.258713	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  0.59042622	  0.60390589	  0.64779244	  0.67981954	  0.71843611	263.6397478	-32.6321180
  730925	 730924	NGC_6383            	4735	4054616944703441792	1	1	 0.615751577476525758	263.6492838	 0.07453034	-32.6318618	 0.05981856	355.6117388	+0.04177481	    2.69623020	0.09240369	   -1.71417272	0.06803980	   0.71387040	0.08516069	           	           	-1.7135e-01	 2.4227e-01	 1.5036e-01	           	           	           	31	-9.31191485	 1.3557031	 1.00974760	0.99462891	      3022.73989419	       5.99661700	       885.61288529	      22.38012500	      3137.30267598	      27.59595700	 16.986364	 17.970432	 16.006504	  1.963928	  0.984068	  0.979860	            	            	    	     	    	           	           	     	            	             	    	NOT_AVAILABLE	0	0	  0.78556370	  0.81160902	  0.88795961	  0.93441657	  1.02774529	263.6492696	-32.6318542
